"code", "display", "parent"
"https://www.gov.uk/api/content/environment/keeping-farmed-animals-deer-farming", "Deer farming [T]", "https://www.gov.uk/api/content/environment/keeping-farmed-animals"
"https://www.gov.uk/api/content/environment/keeping-farmed-animals-pig-identity-registration-movements", "Pig identification, registration and movements [T]", "https://www.gov.uk/api/content/environment/keeping-farmed-animals"
"https://www.gov.uk/api/content/environment/keeping-farmed-animals-shows-fairs-markets", "Shows, fairs and markets [T]", "https://www.gov.uk/api/content/environment/keeping-farmed-animals"
"https://www.gov.uk/api/content/environment/keeping-farmed-animals-veterinary-medicines", "Veterinary medicines [T]", "https://www.gov.uk/api/content/environment/keeping-farmed-animals"
"https://www.gov.uk/api/content/environment/keeping-farmed-animals-poultry-registration", "Poultry registration [T]", "https://www.gov.uk/api/content/environment/keeping-farmed-animals"
"https://www.gov.uk/api/content/environment/keeping-farmed-animals-sheep-identity-registration", "Sheep and goats identification, registration and movements [T]", "https://www.gov.uk/api/content/environment/keeping-farmed-animals"
"https://www.gov.uk/api/content/environment/keeping-farmed-animals-import-export", "Import and export of farmed animals [T]", "https://www.gov.uk/api/content/environment/keeping-farmed-animals"
"https://www.gov.uk/api/content/environment/cattle-identification-registration-movements", "Cattle identification, registration and movements", "https://www.gov.uk/api/content/environment/keeping-farmed-animals"
"https://www.gov.uk/api/content/environment/preventing-and-reporting-disease", "Preventing and reporting disease", "https://www.gov.uk/api/content/environment/keeping-farmed-animals"
"https://www.gov.uk/api/content/environment/bovine-tuberculosis", "Bovine tuberculosis (bovine TB) [P]", "https://www.gov.uk/api/content/environment/keeping-farmed-animals"
"https://www.gov.uk/api/content/environment/producing-distributing-food", "Producing and distributing food [T] (level 3, environment theme)", "https://www.gov.uk/api/content/environment/food-and-farming"
"https://www.gov.uk/api/content/environment/producing-distributing-food-crops-horticulture", "Crops and horticulture  [T]", "https://www.gov.uk/api/content/environment/producing-distributing-food"
"https://www.gov.uk/api/content/environment/producing-distributing-food-food-labelling", "Food labelling and safety [T]", "https://www.gov.uk/api/content/environment/producing-distributing-food"
"https://www.gov.uk/api/content/environment/producing-distributing-food-import-export", "Import, export and distribution of food [T]", "https://www.gov.uk/api/content/environment/producing-distributing-food"
"https://www.gov.uk/api/content/environment/producing-distributing-food-meat-production", "Meat production [T]", "https://www.gov.uk/api/content/environment/producing-distributing-food"
"https://www.gov.uk/api/content/environment/producing-distributing-food-dairy-milk-production", "Dairy and milk production [T]", "https://www.gov.uk/api/content/environment/producing-distributing-food"
"https://www.gov.uk/api/content/environment/producing-distributing-food-sugar", "Sugar [T]", "https://www.gov.uk/api/content/environment/producing-distributing-food"
"https://www.gov.uk/api/content/environment/producing-distributing-food-egg-production-marketing", "Egg production and marketing [T]", "https://www.gov.uk/api/content/environment/producing-distributing-food"
"https://www.gov.uk/api/content/environment/farming-food-grants-payments", "Farming and food grants and payments [T] (level 3, environment theme)", "https://www.gov.uk/api/content/environment/food-and-farming"
"https://www.gov.uk/api/content/environment/farming-food-grants-payments-intervention-schemes", "Intervention schemes [T]", "https://www.gov.uk/api/content/environment/farming-food-grants-payments"
"https://www.gov.uk/api/content/environment/farming-food-grants-payments-rural-grants-payments", "Rural grants and payments [T]", "https://www.gov.uk/api/content/environment/farming-food-grants-payments"
"https://www.gov.uk/api/content/environment/farming-food-grants-payments-rural-grants-payments-basic-payment-scheme-bps", "Basic Payment Scheme (BPS) [T]", "https://www.gov.uk/api/content/environment/farming-food-grants-payments-rural-grants-payments"
"https://www.gov.uk/api/content/environment/farming-food-grants-payments-rural-grants-payments-common-agricultural-policy-cap-reform", "Common Agricultural Policy (CAP) reform [T]", "https://www.gov.uk/api/content/environment/farming-food-grants-payments-rural-grants-payments"
"https://www.gov.uk/api/content/environment/farming-food-grants-payments-rural-grants-payments-cross-compliance", "Cross-compliance [T]", "https://www.gov.uk/api/content/environment/farming-food-grants-payments-rural-grants-payments"
"https://www.gov.uk/api/content/environment/farming-food-grants-payments-rural-grants-payments-rural-development", "Rural development [T]", "https://www.gov.uk/api/content/environment/farming-food-grants-payments-rural-grants-payments"
"https://www.gov.uk/api/content/environment/farming-food-grants-payments-rural-grants-payments-online-applications-and-payments", "Online applications and payments [T]", "https://www.gov.uk/api/content/environment/farming-food-grants-payments-rural-grants-payments"
"https://www.gov.uk/api/content/environment/countryside-stewardship", "Countryside stewardship", "https://www.gov.uk/api/content/environment/farming-food-grants-payments-rural-grants-payments"
"https://www.gov.uk/api/content/environment/farming-food-grants-payments-school-milk-scheme", "School milk scheme [T]", "https://www.gov.uk/api/content/environment/farming-food-grants-payments"
"https://www.gov.uk/api/content/environment/farming-food-grants-payments-private-storage-aid", "Private storage aid [T]", "https://www.gov.uk/api/content/environment/farming-food-grants-payments"
"https://www.gov.uk/api/content/environment/marine", "Marine", "https://www.gov.uk/api/content/environment"
"https://www.gov.uk/api/content/environment/harbour-orders", "Harbour orders [T]", "https://www.gov.uk/api/content/environment/marine"
"https://www.gov.uk/api/content/environment/environmental-management-marine-sea-fishing", "Sea fishing [T]", "https://www.gov.uk/api/content/environment/marine"
"https://www.gov.uk/api/content/environment/environmental-management-marine-harbours", "Harbours [T]", "https://www.gov.uk/api/content/environment/marine"
"https://www.gov.uk/api/content/environment/environmental-management-marine-marine-protection-and-wildlife", "Marine protection and wildlife [T]", "https://www.gov.uk/api/content/environment/marine"
"https://www.gov.uk/api/content/environment/species-protection-and-marine-conservation", "Species protection and marine conservation", "https://www.gov.uk/api/content/environment/marine"
"https://www.gov.uk/api/content/environment/treasure-wrecks", "Treasure and wrecks", "https://www.gov.uk/api/content/environment/marine"
"https://www.gov.uk/api/content/environment/marine-licences", "Marine licences", "https://www.gov.uk/api/content/environment/marine"
"https://www.gov.uk/api/content/environment/hydrography", "Hydrography", "https://www.gov.uk/api/content/environment/marine"
"https://www.gov.uk/api/content/environment/marine-planning", "Marine planning", "https://www.gov.uk/api/content/environment/marine"
"https://www.gov.uk/api/content/environment/marine-environment", "Marine environment", "https://www.gov.uk/api/content/environment/marine"
"https://www.gov.uk/api/content/environment/chemicals", "Chemicals [T] (level 3, environment theme)", "https://www.gov.uk/api/content/environment"
"https://www.gov.uk/api/content/environment/environmental-management-chemicals-f-gases-and-hcfcs", "F-gases and HCFCs [T]", "https://www.gov.uk/api/content/environment/chemicals"
"https://www.gov.uk/api/content/environment/environmental-management-chemicals-polychlorinated-biphenyl-pcbs", "Polychlorinated biphenyl (PCBs) [T]", "https://www.gov.uk/api/content/environment/chemicals"
"https://www.gov.uk/api/content/environment/environmental-management-chemicals-mercury", "Mercury [T]", "https://www.gov.uk/api/content/environment/chemicals"
"https://www.gov.uk/api/content/environment/environmental-management-chemicals-contaminated-land", "Contaminated land [T]", "https://www.gov.uk/api/content/environment/chemicals"
"https://www.gov.uk/api/content/environment/environmental-management-chemicals-reach-regulations", "REACH regulations [T]", "https://www.gov.uk/api/content/environment/chemicals"
"https://www.gov.uk/api/content/environment/climate-change-energy-energy-infrastructure", "Energy infrastructure [T]", "https://www.gov.uk/api/content/environment"
"https://www.gov.uk/api/content/environment/low-carbon-technologies", "Low carbon technologies [P]", "https://www.gov.uk/api/content/environment/climate-change-energy-energy-infrastructure"
"https://www.gov.uk/api/content/environment/oil-gas-coal", "Oil, gas and coal", "https://www.gov.uk/api/content/environment/climate-change-energy-energy-infrastructure"
"https://www.gov.uk/api/content/environment/oil-spills", "Oil spills [T] (level 3, environment theme)", "https://www.gov.uk/api/content/environment/oil-gas-coal"
"https://www.gov.uk/api/content/environment/oil-and-gas-licensing", "Oil and gas licensing [T]", "https://www.gov.uk/api/content/environment/oil-gas-coal"
"https://www.gov.uk/api/content/environment/oil-and-gas-exploration-and-production", "Exploration and production [T]", "https://www.gov.uk/api/content/environment/oil-gas-coal"
"https://www.gov.uk/api/content/environment/oil-and-gas-infrastructure-and-decommissioning", "Infrastructure and decommissioning [T]", "https://www.gov.uk/api/content/environment/oil-gas-coal"
"https://www.gov.uk/api/content/environment/oil-and-gas-carbon-capture-and-storage", "Carbon capture and storage [T]", "https://www.gov.uk/api/content/environment/oil-gas-coal"
"https://www.gov.uk/api/content/environment/oil-and-gas-finance-and-taxation", "Oil and gas finance and taxation [T]", "https://www.gov.uk/api/content/environment/oil-gas-coal"
"https://www.gov.uk/api/content/environment/oil-and-gas-finance-and-taxation-market-values", "Market values [T]", "https://www.gov.uk/api/content/environment/oil-and-gas-finance-and-taxation"
"https://www.gov.uk/api/content/environment/oil-and-gas-finance-and-taxation-tax-and-profits", "Tax and profits [T]", "https://www.gov.uk/api/content/environment/oil-and-gas-finance-and-taxation"
"https://www.gov.uk/api/content/environment/oil-and-gas-fields-and-wells", "Fields and wells [T]", "https://www.gov.uk/api/content/environment/oil-gas-coal"
